timestamp,PV1 voltage (V),PV1 current (A),PV1 input power(W),PV2 voltage (V),PV2 current (A),PV2 input power(W),AC current R(A),AC voltage R(V),AC current S(A),AC voltage S(V),AC current T(A),AC voltage T(V),output power(W),feed-in power(W),daily yield(kWh),total yield(kWh),feed-in energy(kWh),consume energy(kWh),Inverter Status,Battery operating status,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2,dataset,PV1_voltage_(V)_cat,PV2_voltage_(V)_cat,PV1_current_(A)_cat,PV2_current_(A)_cat,PV1_input_power(W)_cat,PV2_input_power(W)_cat,output_power(W)_cat,feed-in_power(W)_cat,Temperature_cat,Dew_Point_C_cat,Humidity_%_cat,Speed_kmh_cat,Precip_Rate_mm_cat,prší?,hour,day_of_week,is_workday,hourly_yield,hourly_feed_in_energy,hourly_consumed,sobestacnost,system_pracuje,pretok,h_spotreba_cat,h_yield_cat,h_feedin_cat
2023-11-10 12:00:00,464.95,0.76,378.83,394.63,0.57,243.25,1.71,239.66,1.45,238.29,1.64,237.86,802.67,-778.58,3.82,8880.02,4921.3,1589.15,NormalMode,Normal,9.87,5.7,75.58,,0.21,0.21,1025.51,0.0,0.0,0.5,67.35,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Low,5 až 10,5 až 10,60-79,0-2.5,0,neprší,12,4,pracovní den,0.58,0.0,1.07,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
2023-11-10 13:00:00,467.57,0.52,261.17,387.61,0.33,151.58,1.09,237.37,1.24,235.88,1.19,237.38,386.58,-669.67,4.39,8880.59,4921.3,1590.22,NormalMode,Normal,9.88,5.88,76.58,,0.04,0.04,1025.4,0.0,0.0,0.25,55.86,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Low,5 až 10,5 až 10,60-79,0-2.5,0,neprší,13,4,pracovní den,0.31,0.0,0.68,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2023-11-10 14:00:00,399.1,0.42,181.92,372.47,0.22,104.33,1.02,237.52,1.14,236.98,1.05,236.21,259.08,-1336.0,4.7,8880.9,4921.3,1590.89,NormalMode,Normal,9.42,6.69,83.5,,0.0,0.0,1025.26,0.0,0.0,0.0,32.72,IVELKO9,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,14,4,pracovní den,0.23,0.0,1.52,ne,ano,ne,1250Wh-2000Wh,<500Wh,Nedodava
2023-11-10 15:00:00,419.33,0.26,132.67,318.8,0.12,49.75,1.01,239.04,1.12,237.18,1.03,238.14,162.42,-1041.33,4.93,8881.13,4921.3,1592.41,NormalMode,Normal,8.94,7.34,89.92,,0.0,0.0,1025.43,0.0,0.0,0.0,22.52,IVELKO9,Normal,Normal,A<3,Nula,Extremely Low,Extremely Low,Extremely Low,Neg Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,15,4,pracovní den,0.07,0.0,1.04,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2023-11-10 16:00:00,169.79,0.04,21.5,173.53,0.0,0.0,0.75,199.4,0.82,197.45,0.75,196.06,32.25,-1634.42,5.0,8881.2,4921.3,1593.44,NormalMode,Normal,8.19,7.1,93.08,,0.0,0.0,1025.66,0.0,0.0,0.0,2.13,IVELKO9,Nula,Extremely Low,Nula,Nula,Nula,Nula,Extremely Low,Neg Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,16,4,pracovní den,0.0,0.0,1.98,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-10 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2684.83,5.0,8881.2,4921.3,1595.42,IdleMode,Normal,6.55,5.82,95.08,,0.0,0.0,1025.94,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,5 až 10,5 až 10,80-99,0-2.5,0,neprší,17,4,pracovní den,0.0,0.0,2.44,ne,ne,ne,2000-3000Wh,Vypnuto,Nedodava
2023-11-10 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2131.92,5.0,8881.2,4921.3,1597.86,IdleMode,Normal,4.73,4.26,97.08,,0.03,0.03,1026.08,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,18,4,pracovní den,0.0,0.0,2.05,ne,ne,ne,2000-3000Wh,Vypnuto,Nedodava
2023-11-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2051.17,5.0,8881.2,4921.3,1599.91,IdleMode,Normal,3.57,3.28,98.0,,0.0,0.0,1026.16,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Normal,0 až 5,0 až 5,80-99,0-2.5,0,neprší,19,4,pracovní den,0.0,0.0,2.06,ne,ne,ne,2000-3000Wh,Vypnuto,Nedodava
2023-11-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1687.92,5.0,8881.2,4921.3,1601.97,IdleMode,Normal,3.42,3.14,98.0,,0.0,0.0,1025.99,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,20,4,pracovní den,0.0,0.0,1.23,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-833.42,5.0,8881.2,4921.3,1603.2,IdleMode,Normal,3.43,3.14,98.0,,0.0,0.0,1026.11,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,21,4,pracovní den,0.0,0.0,0.87,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.82,179.27,-0.9,178.6,-0.82,179.88,-299.25,-1065.17,5.0,8881.2,4921.3,1604.07,NormalMode,Normal,2.88,2.59,98.0,,0.0,0.0,1025.77,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Negative,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,22,4,pracovní den,0.0,0.0,1.48,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.73,158.29,-0.8,158.79,-0.73,158.82,-265.67,-1553.0,5.0,8881.2,4921.3,1605.54,NormalMode,Normal,2.81,2.52,98.0,,0.0,0.0,1025.71,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Negative,Neg Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,23,4,pracovní den,0.0,0.0,0.97,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-824.33,0.42,8881.2,4921.3,1606.51,IdleMode,Normal,2.54,2.25,98.0,,0.0,0.0,1025.46,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,0,5,víkend,0.0,0.0,1.03,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1370.08,0.0,8881.2,4921.3,1607.55,IdleMode,Normal,2.34,2.07,98.0,,0.0,0.0,1024.86,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,1,5,víkend,0.0,0.0,1.22,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-829.58,0.0,8881.2,4921.3,1608.77,IdleMode,Normal,2.51,2.23,98.0,,0.03,0.03,1024.55,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,2,5,víkend,0.0,0.0,0.83,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1111.0,0.0,8881.2,4921.3,1609.6,IdleMode,Normal,2.4,2.13,98.0,,0.0,0.0,1024.3,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,3,5,víkend,0.0,0.0,1.32,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1065.42,0.0,8881.2,4921.3,1610.92,IdleMode,Normal,2.06,1.77,98.0,,0.0,0.0,1023.9,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,4,5,víkend,0.0,0.0,0.81,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-848.67,0.0,8881.2,4921.3,1611.73,IdleMode,Normal,1.57,1.29,98.0,,0.0,0.0,1023.68,0.0,0.0,0.0,0.0,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,5,5,víkend,0.0,0.0,1.27,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1466.42,0.0,8881.2,4921.3,1613.0,IdleMode,Normal,1.5,1.22,98.0,,0.03,0.03,1023.71,0.0,0.0,0.0,0.05,IVELKO9,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,0 až 5,0 až 5,80-99,0-2.5,0,neprší,6,5,víkend,0.07,0.0,0.89,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2023-11-11 07:00:00,265.92,0.09,48.17,263.61,0.24,100.83,0.76,178.21,0.9,178.55,0.78,178.44,161.25,-301.58,0.07,8881.27,4921.3,1613.89,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Normal,Nula,Nula,Extremely Low,Extremely Low,Extremely Low,Neg Extremely Low,N/A,N/A,N/A,N/A,N/A,N/A,7,5,víkend,0.25,0.0,1.5,ne,ano,ne,1250Wh-2000Wh,<500Wh,Nedodava
2023-11-11 08:00:00,466.73,0.28,150.08,390.62,0.23,106.25,1.03,236.62,1.14,235.76,1.03,235.95,248.75,-3156.42,0.32,8881.52,4921.3,1615.39,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Normal,N/A,N/A,N/A,N/A,N/A,N/A,8,5,víkend,0.29,0.0,3.32,ne,ano,ne,>3000Wh,<500Wh,Nedodava
2023-11-11 09:00:00,442.16,0.53,258.83,383.92,0.34,154.83,1.14,239.42,1.24,239.3,1.14,237.65,398.5,-3168.0,0.61,8881.81,4921.3,1618.71,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Normal,N/A,N/A,N/A,N/A,N/A,N/A,9,5,víkend,0.54,0.0,2.52,ne,ano,ne,2000-3000Wh,500-1500Wh,Nedodava
2023-11-11 10:00:00,461.31,0.83,419.58,399.74,0.64,274.5,1.35,240.33,1.44,240.19,1.37,240.03,660.42,-1235.0,1.15,8882.35,4921.3,1621.23,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Low,N/A,N/A,N/A,N/A,N/A,N/A,10,5,víkend,0.77,0.0,0.83,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
2023-11-11 11:00:00,486.48,1.25,631.67,406.41,0.99,419.75,1.33,242.12,1.51,241.68,1.44,240.17,677.17,-301.17,1.92,8883.12,4921.3,1622.06,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Normal,A<3,A<3,Low,Extremely Low,Extremely Low,Neg Extremely Low,N/A,N/A,N/A,N/A,N/A,N/A,11,5,víkend,1.12,0.0,0.08,ne,ano,ne,<100 Wh,500-1500Wh,Nedodava
2023-11-11 12:00:00,493.54,2.04,1041.33,413.73,1.72,731.5,2.62,240.58,2.93,241.9,2.87,241.08,1869.75,0.0,3.03,8884.23,4921.3,1622.14,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Normal,A<3,A<3,Low,Low,Low,Nula,N/A,N/A,N/A,N/A,N/A,N/A,12,5,víkend,1.32,0.0,0.38,ne,ano,ne,1000-1250Wh,500-1500Wh,Nedodava
2023-11-11 13:00:00,426.14,0.58,271.42,387.67,0.38,172.17,1.19,234.52,1.37,234.98,1.28,235.3,501.33,-536.67,4.36,8885.56,4921.3,1622.52,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Extremely Low,N/A,N/A,N/A,N/A,N/A,N/A,13,5,víkend,0.23,0.0,1.44,ne,ano,ne,1250Wh-2000Wh,<500Wh,Nedodava
2023-11-11 14:00:00,430.86,0.17,95.25,328.72,0.08,32.08,0.99,235.42,1.1,234.57,1.01,236.52,113.17,-2296.42,4.59,8885.79,4921.3,1623.96,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Low,A<3,Nula,Extremely Low,Extremely Low,Extremely Low,Neg Low,N/A,N/A,N/A,N/A,N/A,N/A,14,5,víkend,0.11,0.0,1.94,ne,ano,ne,1250Wh-2000Wh,<500Wh,Nedodava
2023-11-11 15:00:00,409.46,0.12,72.33,324.49,0.04,18.75,0.99,235.84,1.1,235.38,1.0,236.56,84.75,-1020.25,4.7,8885.9,4921.3,1625.9,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Normal,Nula,Nula,Extremely Low,Nula,Extremely Low,Neg Extremely Low,N/A,N/A,N/A,N/A,N/A,N/A,15,5,víkend,0.0,0.0,1.15,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-11 16:00:00,56.21,0.0,0.0,139.87,0.0,0.0,0.67,177.85,0.73,177.06,0.67,176.89,9.42,-1837.75,4.7,8885.9,4921.3,1627.05,NormalMode,Normal,,,,,,,,,,,,N/A,Nula,Extremely Low,Nula,Nula,Nula,Nula,Extremely Low,Neg Low,N/A,N/A,N/A,N/A,N/A,N/A,16,5,víkend,0.0,0.0,1.82,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1453.58,4.7,8885.9,4921.3,1628.87,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,N/A,N/A,N/A,N/A,N/A,N/A,17,5,víkend,0.0,0.0,1.39,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-11 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1808.83,4.7,8885.9,4921.3,1630.25,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,N/A,N/A,N/A,N/A,N/A,N/A,18,5,víkend,0.0,0.0,2.17,ne,ne,ne,2000-3000Wh,Vypnuto,Nedodava
2023-11-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1824.83,4.7,8885.9,4921.3,1632.42,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,N/A,N/A,N/A,N/A,N/A,N/A,19,5,víkend,0.0,0.0,1.39,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1537.77,4.7,8885.9,4921.3,1633.81,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,N/A,N/A,N/A,N/A,N/A,N/A,20,5,víkend,0.0,0.0,1.58,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
2023-11-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1060.25,4.7,8885.9,4921.3,1635.39,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,N/A,N/A,N/A,N/A,N/A,N/A,21,5,víkend,0.0,0.0,0.85,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-817.17,4.7,8885.9,4921.3,1636.24,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,N/A,N/A,N/A,N/A,N/A,N/A,22,5,víkend,0.0,0.0,1.05,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1388.08,4.7,8885.9,4921.3,1637.29,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,N/A,N/A,N/A,N/A,N/A,N/A,23,5,víkend,0.0,0.0,1.19,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-819.5,0.0,8885.9,4921.3,1638.49,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,N/A,N/A,N/A,N/A,N/A,N/A,0,6,víkend,0.0,0.0,0.81,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1081.08,0.0,8885.9,4921.3,1639.29,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,N/A,N/A,N/A,N/A,N/A,N/A,1,6,víkend,0.0,0.0,1.25,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1030.58,0.0,8885.9,4921.3,1640.54,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,N/A,N/A,N/A,N/A,N/A,N/A,2,6,víkend,0.0,0.0,0.81,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-750.0,0.0,8885.9,4921.3,1641.35,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,N/A,N/A,N/A,N/A,N/A,N/A,3,6,víkend,0.0,0.0,1.1,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1365.25,0.0,8885.9,4921.3,1642.45,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,N/A,N/A,N/A,N/A,N/A,N/A,4,6,víkend,0.0,0.0,1.0,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-733.0,0.0,8885.9,4921.3,1643.45,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,N/A,N/A,N/A,N/A,N/A,N/A,5,6,víkend,0.0,0.0,0.87,ne,ne,ne,1000-1250Wh,Vypnuto,Nedodava
2023-11-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1224.67,0.0,8885.9,4921.3,1644.32,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,N/A,N/A,N/A,N/A,N/A,N/A,6,6,víkend,0.02,0.0,1.13,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2023-11-12 07:00:00,172.18,0.03,18.0,147.84,0.04,20.5,0.42,99.26,0.46,99.68,0.42,99.32,38.42,-629.25,0.03,8885.92,4921.3,1645.46,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Extremely Low,N/A,N/A,N/A,N/A,N/A,N/A,7,6,víkend,0.18,0.0,1.15,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2023-11-12 08:00:00,420.07,0.42,189.83,377.51,0.38,163.5,1.07,237.16,1.18,237.24,1.08,236.3,311.08,-2678.92,0.21,8886.11,4921.3,1646.61,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Normal,N/A,N/A,N/A,N/A,N/A,N/A,8,6,víkend,0.55,0.0,2.33,ne,ano,ne,2000-3000Wh,500-1500Wh,Nedodava
2023-11-12 09:00:00,475.42,1.09,540.25,408.93,1.0,433.25,1.55,236.85,1.67,237.12,1.61,237.78,883.17,-1673.67,0.76,8886.66,4921.3,1648.94,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Low,N/A,N/A,N/A,N/A,N/A,N/A,9,6,víkend,1.42,0.0,1.63,ne,ano,ne,1250Wh-2000Wh,500-1500Wh,Nedodava
2023-11-12 10:00:00,497.44,2.72,1382.83,421.99,3.1,1340.0,2.46,238.34,3.67,238.44,4.03,238.48,2301.58,-1758.67,2.18,8888.07,4921.3,1650.58,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Normal,A<3,A<3,Low,Low,Low,Neg Normal,N/A,N/A,N/A,N/A,N/A,N/A,10,6,víkend,3.8,0.0,1.07,ne,ano,ne,1000-1250Wh,2500-4000Wh,Nedodava
2023-11-12 11:00:00,481.71,5.08,2481.17,406.35,5.75,2363.08,2.79,238.59,6.73,239.64,9.94,239.06,4561.0,-286.58,5.97,8891.88,4921.3,1651.65,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Normal,3<A<7,3<A<7,Normal,Normal,High,Nula,N/A,N/A,N/A,N/A,N/A,N/A,11,6,víkend,3.41,0.0,0.12,ne,ano,ne,1000-1250Wh,2500-4000Wh,Nedodava
2023-11-12 12:00:00,481.2,3.4,1662.08,407.77,2.98,1252.08,1.59,237.95,1.88,239.18,5.29,238.22,1834.42,-133.92,9.38,8895.28,4921.3,1651.78,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Normal,3<A<7,3<A<7,Normal,Normal,Low,Nula,N/A,N/A,N/A,N/A,N/A,N/A,12,6,víkend,1.7,0.0,0.03,ne,ano,ne,<100 Wh,1500-2500Wh,Nedodava
2023-11-12 13:00:00,480.8,1.2,602.58,399.23,1.12,462.75,2.03,238.77,2.05,239.64,3.42,238.8,1574.0,0.0,11.08,8896.98,4921.3,1651.8,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Normal,A<3,A<3,Low,Extremely Low,Low,Nula,N/A,N/A,N/A,N/A,N/A,N/A,13,6,víkend,1.32,0.09,0.83,ne,ano,ano,1000-1250Wh,500-1500Wh,<500Wh
2023-11-12 14:00:00,443.65,0.6,295.67,390.8,0.58,240.67,1.34,237.82,1.25,239.09,1.92,237.93,665.33,-2170.17,12.41,8898.31,4921.39,1652.62,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Normal,N/A,N/A,N/A,N/A,N/A,N/A,14,6,víkend,0.35,0.01,1.84,ne,ano,ano,1250Wh-2000Wh,<500Wh,<500Wh
2023-11-12 15:00:00,424.04,0.42,187.33,370.95,0.29,124.08,1.04,237.4,1.15,237.68,1.07,237.87,258.17,-1211.58,12.76,8898.66,4921.4,1654.47,NormalMode,Normal,,,,,,,,,,,,N/A,Normal,Normal,A<3,A<3,Extremely Low,Extremely Low,Extremely Low,Neg Low,N/A,N/A,N/A,N/A,N/A,N/A,15,6,víkend,0.14,0.0,1.06,ne,ano,ne,1000-1250Wh,<500Wh,Nedodava
2023-11-12 16:00:00,118.14,0.04,15.92,229.1,0.05,18.67,0.75,198.11,0.82,196.87,0.75,197.61,26.83,-1749.0,12.9,8898.8,4921.4,1655.52,NormalMode,Normal,,,,,,,,,,,,N/A,Nula,Extremely Low,Nula,Nula,Nula,Extremely Low,Extremely Low,Neg Normal,N/A,N/A,N/A,N/A,N/A,N/A,16,6,víkend,0.0,0.0,2.26,ne,ne,ne,2000-3000Wh,Vypnuto,Nedodava
2023-11-12 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2299.92,12.9,8898.8,4921.4,1657.79,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,N/A,N/A,N/A,N/A,N/A,N/A,17,6,víkend,0.0,0.0,2.12,ne,ne,ne,2000-3000Wh,Vypnuto,Nedodava
2023-11-12 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1891.42,12.9,8898.8,4921.4,1659.91,IdleMode,Normal,,,,,,,,,,,,N/A,Nula,Nula,Nula,Nula,Nula,Nula,Nula,Neg Low,N/A,N/A,N/A,N/A,N/A,N/A,18,6,víkend,0.0,0.0,1.91,ne,ne,ne,1250Wh-2000Wh,Vypnuto,Nedodava
