"Datum";"+A/789171 [kW]";"Status";
18.01.2024 15:15;3,029;namìøená data OK;
18.01.2024 15:30;2,54;namìøená data OK;
18.01.2024 15:45;2,481;namìøená data OK;
18.01.2024 16:00;2,469;namìøená data OK;
18.01.2024 16:15;2,526;namìøená data OK;
18.01.2024 16:30;3,236;namìøená data OK;
18.01.2024 16:45;3,557;namìøená data OK;
18.01.2024 17:00;3,117;namìøená data OK;
18.01.2024 17:15;2,814;namìøená data OK;
18.01.2024 17:30;3,466;namìøená data OK;
18.01.2024 17:45;2,612;namìøená data OK;
18.01.2024 18:00;2,758;namìøená data OK;
18.01.2024 18:15;3,341;namìøená data OK;
18.01.2024 18:30;5,462;namìøená data OK;
18.01.2024 18:45;4,811;namìøená data OK;
18.01.2024 19:00;3,753;namìøená data OK;
18.01.2024 19:15;2,808;namìøená data OK;
18.01.2024 19:30;2,407;namìøená data OK;
18.01.2024 19:45;2,357;namìøená data OK;
18.01.2024 20:00;2,001;namìøená data OK;
18.01.2024 20:15;1,864;namìøená data OK;
18.01.2024 20:30;2,02;namìøená data OK;
18.01.2024 20:45;2,068;namìøená data OK;
18.01.2024 21:00;2,198;namìøená data OK;
18.01.2024 21:15;1,869;namìøená data OK;
18.01.2024 21:30;1,609;namìøená data OK;
18.01.2024 21:45;1,387;namìøená data OK;
18.01.2024 22:00;0,472;namìøená data OK;
18.01.2024 22:15;0,425;namìøená data OK;
18.01.2024 22:30;0,373;namìøená data OK;
18.01.2024 22:45;1,315;namìøená data OK;
18.01.2024 23:00;2,187;namìøená data OK;
18.01.2024 23:15;2,335;namìøená data OK;
18.01.2024 23:30;2,017;namìøená data OK;
18.01.2024 23:45;1,57;namìøená data OK;
19.01.2024 00:00;1,52;namìøená data OK;
19.01.2024 00:15;1,525;namìøená data OK;
19.01.2024 00:30;1,481;namìøená data OK;
19.01.2024 00:45;1,486;namìøená data OK;
19.01.2024 01:00;1,49;namìøená data OK;
19.01.2024 01:15;1,352;namìøená data OK;
19.01.2024 01:30;0,332;namìøená data OK;
19.01.2024 01:45;0,394;namìøená data OK;
19.01.2024 02:00;0,375;namìøená data OK;
19.01.2024 02:15;1,979;namìøená data OK;
19.01.2024 02:30;2,064;namìøená data OK;
19.01.2024 02:45;1,757;namìøená data OK;
19.01.2024 03:00;1,574;namìøená data OK;
19.01.2024 03:15;1,364;namìøená data OK;
19.01.2024 03:30;1,338;namìøená data OK;
19.01.2024 03:45;1,395;namìøená data OK;
19.01.2024 04:00;1,392;namìøená data OK;
19.01.2024 04:15;1,083;namìøená data OK;
19.01.2024 04:30;0,284;namìøená data OK;
19.01.2024 04:45;0,228;namìøená data OK;
19.01.2024 05:00;0,89;namìøená data OK;
19.01.2024 05:15;2,048;namìøená data OK;
19.01.2024 05:30;2,251;namìøená data OK;
19.01.2024 05:45;2,291;namìøená data OK;
19.01.2024 06:00;2,344;namìøená data OK;
19.01.2024 06:15;2,271;namìøená data OK;
19.01.2024 06:30;0,902;namìøená data OK;
19.01.2024 06:45;0,265;namìøená data OK;
19.01.2024 07:00;0,27;namìøená data OK;
19.01.2024 07:15;1,438;namìøená data OK;
19.01.2024 07:30;2,073;namìøená data OK;
19.01.2024 07:45;1,946;namìøená data OK;
19.01.2024 08:00;2,131;namìøená data OK;
19.01.2024 08:15;4,05;namìøená data OK;
19.01.2024 08:30;5,734;namìøená data OK;
19.01.2024 08:45;7,619;namìøená data OK;
19.01.2024 09:00;7,491;namìøená data OK;
19.01.2024 09:15;5,842;namìøená data OK;
19.01.2024 09:30;5,141;namìøená data OK;
19.01.2024 09:45;6,112;namìøená data OK;
19.01.2024 10:00;4,69;namìøená data OK;
19.01.2024 10:15;3,3;namìøená data OK;
19.01.2024 10:30;2,011;namìøená data OK;
